licenseNum,date,yelp_name,yelp_id,image_url,is_claimed,is_closed,address,city,state,country,zip_code,price,rating,review_count,transactions,url,,
BU21702296,4/30/19,Zensations Massage,b2Bk-odcXgd_5vbbn8RWHw,https://s3-media4.fl.yelpcdn.com/bphoto/FelRMFjvkbQLhbmor_QILA/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,,5,3,[],https://www.yelp.com/biz/zensations-massage-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21706404,4/30/19,Recharge Therapy,PrOJ2qNRZEH_UjpfqVaETA,https://s3-media1.fl.yelpcdn.com/bphoto/oGFJsY1pxHuLFoOMjYPWjw/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,,5,6,[],https://www.yelp.com/biz/recharge-therapy-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21702252,4/30/19,Sterling Touch Massage Therapy,VPR8RMVIfL30gPVbVIddvQ,https://s3-media3.fl.yelpcdn.com/bphoto/IFy5G8Xfc5xbx5uDnMYCKA/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,,5,1,[],https://www.yelp.com/biz/sterling-touch-massage-therapy-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21708761,4/30/19,Optometry Store - Tania Stevens,1VC9GkmvrEydh48oFewQ9Q,https://s3-media2.fl.yelpcdn.com/bphoto/rVefJft6vO4T_pwYhsLYsg/o.jpg,TRUE,FALSE,5724 E 7th St,Long Beach,CA,US,90803,$$,4,77,[],https://www.yelp.com/biz/optometry-store-tania-stevens-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21600919,4/30/19,Target,KNUeH6zCQmOs5usBzbgcTQ,https://s3-media3.fl.yelpcdn.com/bphoto/UZZoNf77ShntmrbkhVBYAw/o.jpg,TRUE,FALSE,5760 E 7th St,Long Beach,CA,US,90803,$,2.5,84,[],https://www.yelp.com/biz/target-long-beach-8?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21605122,4/30/19,Malama Healing Center,HqhcDYq3ddMdprRDlrltyQ,https://s3-media1.fl.yelpcdn.com/bphoto/mc7KD0U3JLGojaU1IjPpIg/o.jpg,TRUE,FALSE,1777 Bellflower Blvd,Long Beach,CA,US,90815,,5,8,[],https://www.yelp.com/biz/malama-healing-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21701315,4/30/19,Little Gem Nutrition & Wellness,HvpYSF-hLbdqUvBSLXbPfg,https://s3-media2.fl.yelpcdn.com/bphoto/_lTgxTDSfIRsP1BGvU21Xw/o.jpg,TRUE,TRUE,5660 E Pacific Coast Hwy,Long Beach,CA,US,90814,$$,5,7,"['pickup', 'delivery']",https://www.yelp.com/biz/little-gem-nutrition-and-wellness-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21607736,4/30/19,L&L Hawaiian Barbecue,SNATEeYeCoD8Vly8572FBA,https://s3-media1.fl.yelpcdn.com/bphoto/l7cRY9ZbBe_eQHt-C-WH4g/o.jpg,TRUE,FALSE,5716 E 7th St,Long Beach,CA,US,90803,$,3.5,247,[],https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21704055,4/30/19,Golden Sails Hotel,GtEzXdUtHU0uzgogNCLRAg,https://s3-media3.fl.yelpcdn.com/bphoto/oZji6WS5Lv0kpYnCdpfAVA/o.jpg,TRUE,FALSE,6285 E Pacific Coast Hwy,Long Beach,CA,US,90803,,5,1,[],https://www.yelp.com/biz/golden-sails-hotel-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21704057,4/30/19,Golden Sails Hotel,GtEzXdUtHU0uzgogNCLRAg,https://s3-media3.fl.yelpcdn.com/bphoto/oZji6WS5Lv0kpYnCdpfAVA/o.jpg,TRUE,FALSE,6285 E Pacific Coast Hwy,Long Beach,CA,US,90803,,5,1,[],https://www.yelp.com/biz/golden-sails-hotel-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21601919,4/30/19,East Coast Bagel,Ch2QFD6rHAL82E3CYZEUqg,https://s3-media1.fl.yelpcdn.com/bphoto/uD1NXNeTcRCi7pFNbG-Y_A/o.jpg,TRUE,FALSE,5753 E Pacific Coast Hwy,Long Beach,CA,US,90803,$,4,210,[],https://www.yelp.com/biz/east-coast-bagel-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21602138,4/30/19,Montessori Children's House,Yd4QzYBedGJ4XPs0gV9c0A,https://s3-media1.fl.yelpcdn.com/bphoto/NTDtx6kMdMkUQeTzNxz3aA/o.jpg,TRUE,FALSE,5550 E Atherton St,Long Beach,CA,US,90815,,3.5,13,[],https://www.yelp.com/biz/montessori-childrens-house-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21603440,4/30/19,Amanda Sauceda,Kk2vdiBYE5PUlo5yGMRuhw,https://s3-media2.fl.yelpcdn.com/bphoto/ERC3jB6k3z6EZEY9TsK_ew/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,,5,6,[],https://www.yelp.com/biz/amanda-sauceda-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21800334,4/30/19,Yogurtland,4l9j46oQWW-WNwQX1376tw,https://s3-media1.fl.yelpcdn.com/bphoto/B-976vpYSdozEOmeTgopcA/o.jpg,TRUE,FALSE,5710 E 7th St,Long Beach,CA,US,90803,$,4,388,[],https://www.yelp.com/biz/yogurtland-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21802981,4/30/19,Organic Fork,Iop8wr8CYxCNpm-GarCnxw,https://s3-media3.fl.yelpcdn.com/bphoto/iuiLwTJoGhawkJt4F-6EeA/o.jpg,TRUE,TRUE,5726 E 7th St,Long Beach,CA,US,90803,$,4.5,128,[],https://www.yelp.com/biz/organic-fork-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803664,4/30/19,Rock the Glow Spa,RKaYNB18qCrIWbD93Nl5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/KVT8m_DW1qS4Ra-2SZeXAg/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,$$,5,43,[],https://www.yelp.com/biz/rock-the-glow-spa-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21805355,4/30/19,Hudavi Wellness Spa,2Ra4wemrZVuKlwqTgT4Qtg,https://s3-media1.fl.yelpcdn.com/bphoto/z6FdtEb4JsOACLwaIBWxEQ/o.jpg,TRUE,FALSE,5550 E 7th St,Long Beach,CA,US,90804,$$,4.5,205,[],https://www.yelp.com/biz/hudavi-wellness-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21801146,4/30/19,Ike's Love & Sandwiches,vlteQ7zAXFgtDtoWKkUocw,https://s3-media4.fl.yelpcdn.com/bphoto/-rs8p92xej8FPF0R9ff4hA/o.jpg,TRUE,FALSE,5745 Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4,133,"['pickup', 'delivery']",https://www.yelp.com/biz/ikes-love-and-sandwiches-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803665,4/30/19,Body retreat spa,0wffnfdG-48AqnPLXHK_EQ,https://s3-media2.fl.yelpcdn.com/bphoto/2lek7jZjkSVaYwjIFaz1dA/o.jpg,TRUE,FALSE,1777 NBellflower Blvd,Long Beach,CA,US,90815,,5,5,[],https://www.yelp.com/biz/body-retreat-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21802848,4/30/19,AP Lashes + Brows,6io0_aQHGHkvq-V-CQoIEg,https://s3-media2.fl.yelpcdn.com/bphoto/MVrwAvEe3SNT9aq0Afeycg/o.jpg,TRUE,FALSE,1777 N Bellflower Blvd,Long Beach,CA,US,90815,,5,7,[],https://www.yelp.com/biz/ap-lashes-brows-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21803166,4/30/19,Emigh Dental Care,xb7JcSW28VDha9LeTzl2ig,https://s3-media4.fl.yelpcdn.com/bphoto/8eSngILy6ccojSlbUeO_jw/o.jpg,TRUE,FALSE,5500 E Atherton St,Long Beach,CA,US,90815,,5,106,[],https://www.yelp.com/biz/emigh-dental-care-long-beach-4?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21850921,4/30/19,Pacific Coast Style,wjRArz3YEYcvJFynQsTASQ,https://s3-media1.fl.yelpcdn.com/bphoto/cdcE-7iM01IAvTy4IBEKCQ/o.jpg,TRUE,FALSE,6232 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,4.5,129,[],https://www.yelp.com/biz/pacific-coast-style-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20121190,4/30/19,Petco,R6B1NBXXtHHgoyya2MXouw,https://s3-media3.fl.yelpcdn.com/bphoto/rF28c5zZDeDvcFowhYUepQ/o.jpg,TRUE,FALSE,6500 Pacific Coast Hwy,Long Beach,CA,US,90803,,3.5,91,[],https://www.yelp.com/biz/petco-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20121200,4/30/19,Petco,R6B1NBXXtHHgoyya2MXouw,https://s3-media3.fl.yelpcdn.com/bphoto/rF28c5zZDeDvcFowhYUepQ/o.jpg,TRUE,FALSE,6500 Pacific Coast Hwy,Long Beach,CA,US,90803,,3.5,91,[],https://www.yelp.com/biz/petco-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU00078100,4/30/19,Long Beach Yacht Club,xz8U8ywk-BEOgFBMWOeeXA,https://s3-media2.fl.yelpcdn.com/bphoto/iwOzN0ifVVdSZwr9k3OjUw/o.jpg,TRUE,FALSE,6201 E Appian Way,Long Beach,CA,US,90803,,4,19,[],https://www.yelp.com/biz/long-beach-yacht-club-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20350312,4/30/19,D'Aversa the Salon,N_DVV_VN9XcxfOwuj_i28Q,https://s3-media1.fl.yelpcdn.com/bphoto/zTwLw3v88sZsHLh2uWostA/o.jpg,TRUE,FALSE,6477 Pacific Coast Hwy,Long Beach,CA,US,90803,$$,5,185,[],https://www.yelp.com/biz/d-aversa-the-salon-long-beach-3?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20557440,4/30/19,Thairapy Salon & Spa,jtlOavnYxY3fkkTablnvxA,https://s3-media4.fl.yelpcdn.com/bphoto/m3f2xhz0Q_C81yf6PiudVA/o.jpg,TRUE,FALSE,120 N Marina Dr,Long Beach,CA,US,90803,$$,4.5,71,[],https://www.yelp.com/biz/thairapy-salon-and-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU06023420,4/30/19,West Marine,k9DacWWJpR-iLRKqs1S6zQ,https://s3-media2.fl.yelpcdn.com/bphoto/_vW4I1sinDanD3jK6WGOWA/o.jpg,TRUE,FALSE,251 N Marina Dr,Long Beach,CA,US,90803,$$,3.5,33,[],https://www.yelp.com/biz/west-marine-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU06050910,4/30/19,Club Ripples,khF50QA5i1eSBEpUtaW8ag,https://s3-media1.fl.yelpcdn.com/bphoto/tVyZqZIEdnpDzV-oF_1Ufw/o.jpg,TRUE,FALSE,5101 E Ocean Blvd,Long Beach,CA,US,90803,$,3,198,[],https://www.yelp.com/biz/club-ripples-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20325090,4/30/19,Jack in the Box,4qjgFaVdLXR4hT5GLCTOdg,https://s3-media1.fl.yelpcdn.com/bphoto/BQb3zM4-g6R_sS-YHICSJQ/o.jpg,TRUE,FALSE,3980 E Ocean Blvd,Long Beach,CA,US,90803,$,2,44,[],https://www.yelp.com/biz/jack-in-the-box-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20708470,4/30/19,All About You Face & Body Care,x7NTdMPII78DveIoBZYHzA,https://s3-media3.fl.yelpcdn.com/bphoto/E9ZE39bsbJQe8nmX5IxxLA/o.jpg,TRUE,FALSE,5870 E Naples Plz,Long Beach,CA,US,90803,$$,5,32,[],https://www.yelp.com/biz/all-about-you-face-and-body-care-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20244890,4/30/19,Eliza,FbYO1Txvd6EOVCqyD3vMrw,,FALSE,FALSE,5914 E Naples Plz,Long Beach,CA,US,90803,,5,1,[],https://www.yelp.com/biz/eliza-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20601090,4/30/19,Molly Moon Salon,T7l2ULcmSXfCHxRgH39qyg,https://s3-media2.fl.yelpcdn.com/bphoto/r57WLIrPrUQQZeDiMT5-Fg/o.jpg,TRUE,FALSE,5039 E Ocean Blvd,Long Beach,CA,US,90803,$$,5,84,[],https://www.yelp.com/biz/molly-moon-salon-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20541870,4/30/19,Round Table Pizza,cUFsuc4z3Md6DxrCPno4qA,https://s3-media4.fl.yelpcdn.com/bphoto/Pk3VpjrPB9V71Ko4Q4aUVg/o.jpg,TRUE,FALSE,4007 E Ocean Boulevard,Long Beach,CA,US,90803,$$,3,119,"['pickup', 'delivery']",https://www.yelp.com/biz/round-table-pizza-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20653030,4/30/19,Goyette Sound and Video,u3UAe973lqIShfAUuuKyjA,https://s3-media1.fl.yelpcdn.com/bphoto/cZUPTrhFq-6OsykGWtOV3A/o.jpg,TRUE,FALSE,,Long Beach,CA,US,,,5,5,[],https://www.yelp.com/biz/goyette-sound-and-video-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20659010,4/30/19,United States Sailing Center,qexAZVL9CClRuLs1kOntNA,,FALSE,TRUE,5489 E Ocean Blvd,Long Beach,CA,US,90803,,1,1,[],https://www.yelp.com/biz/united-states-sailing-center-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20201730,4/30/19,Bungalow Bay,c01XbV5Qgldz0nB-NUQ8dg,https://s3-media4.fl.yelpcdn.com/bphoto/6E2f2OiW6r7IrJE39QnrpQ/o.jpg,TRUE,FALSE,6457 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$$,4.5,17,[],https://www.yelp.com/biz/bungalow-bay-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU06073530,4/30/19,AMC Marina Pacifica 12,4Uke1jraGNxoGqeB55SLtQ,https://s3-media4.fl.yelpcdn.com/bphoto/ZBPi_l3IgUktWnrzrLMSoQ/o.jpg,TRUE,FALSE,6346 E. Pacific Coast Hwy,Long Beach,CA,US,90803,,3.5,137,[],https://www.yelp.com/biz/amc-marina-pacifica-12-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU06073540,4/30/19,AMC Marina Pacifica 12,4Uke1jraGNxoGqeB55SLtQ,https://s3-media4.fl.yelpcdn.com/bphoto/ZBPi_l3IgUktWnrzrLMSoQ/o.jpg,TRUE,FALSE,6346 E. Pacific Coast Hwy,Long Beach,CA,US,90803,,3.5,137,[],https://www.yelp.com/biz/amc-marina-pacifica-12-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20208610,4/30/19,Whole Foods Market,bxMSDEoK9lTj6KPzItFiAQ,https://s3-media2.fl.yelpcdn.com/bphoto/6R2nBsBySHr27Ibc3xu5Ag/o.jpg,TRUE,FALSE,6550 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$$,3.5,332,[],https://www.yelp.com/biz/whole-foods-market-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20006940,4/30/19,Top Drawer,Up4q2SlyLtmudtXGVx9ZWA,,FALSE,TRUE,189 Argonne Ave,Long Beach,CA,US,90803,,4.5,2,[],https://www.yelp.com/biz/top-drawer-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20400250,4/30/19,Bundrant Paint and Wallcovering,BlUOr8uvNduX2D9BdfgspQ,,FALSE,FALSE,,Corona,CA,US,,,5,2,[],https://www.yelp.com/biz/bundrant-paint-and-wallcovering-corona?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU20047940,4/30/19,Naples Medical Group,9zsOn0jcCB2my9vXecf2og,https://s3-media2.fl.yelpcdn.com/bphoto/EHIeeLZiPGt4gbUtAnd_SQ/o.jpg,FALSE,FALSE,5865 E Naples Plz,Long Beach,CA,US,90803,,4,28,[],https://www.yelp.com/biz/naples-medical-group-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU01035720,4/30/19,Alamitos Bay Yacht Club,mgzjw1qcqJ3dpp8vT-NqrQ,https://s3-media4.fl.yelpcdn.com/bphoto/iwJZiqKODVAmsEKlO9GaoA/o.jpg,FALSE,FALSE,7201 E Ocean Blvd,Long Beach,CA,US,90803,,4.5,6,[],https://www.yelp.com/biz/alamitos-bay-yacht-club-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU00013490,4/30/19,Seal Beach Yacht Club,5BugtbabF1S17IasFxkTsA,https://s3-media3.fl.yelpcdn.com/bphoto/17-ULYjn33adsf8aHogsPw/o.jpg,TRUE,FALSE,255 N Marina Dr,Long Beach,CA,US,90803,,4,6,[],https://www.yelp.com/biz/seal-beach-yacht-club-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21519970,4/30/19,Belmont Mobil,4y3wfKLxzag5kzyD2n9mfg,https://s3-media2.fl.yelpcdn.com/bphoto/K_HyEysdRymi8Xpq7n4Fhw/o.jpg,TRUE,FALSE,76 Termino Ave,Long Beach,CA,US,90803,,3.5,21,[],https://www.yelp.com/biz/belmont-mobil-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU00036110,4/30/19,Scuba Duba Corp,rcwfBrqStDXWEskhY0vHWg,https://s3-media2.fl.yelpcdn.com/bphoto/ktxCS5_HcqUUivfwAsuMbw/o.jpg,TRUE,FALSE,255 N Marina Dr,Long Beach,CA,US,90803,,4.5,12,[],https://www.yelp.com/biz/scuba-duba-corp-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21332820,4/30/19,Sanctuary Spa,GQLufCvjrbaDwH5Dvva51g,https://s3-media3.fl.yelpcdn.com/bphoto/LLEdAd_rB-5GYSACOZVPoQ/o.jpg,TRUE,FALSE,6487 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,5,120,[],https://www.yelp.com/biz/sanctuary-spa-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21518780,4/30/19,Evans Brizendine & Silver,jXy5TvKNQq0cos3uVz-RzA,,FALSE,FALSE,5826 E Naples Plz,Long Beach,CA,US,90803,,1,1,[],https://www.yelp.com/biz/evans-brizendine-and-silver-long-beach-2?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21503710,4/30/19,Subway,xFiLJAXfNIEKvUOrj0a9VQ,https://s3-media2.fl.yelpcdn.com/bphoto/4QwGNWaBSU5Dws7kvua0zg/o.jpg,TRUE,FALSE,100 W Broadway,Long Beach,CA,US,90802,$,2.5,77,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-long-beach-28?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21229620,4/30/19,Ulta Beauty,t1T4aiEY1OG4v-beo6c9jg,https://s3-media1.fl.yelpcdn.com/bphoto/CrtvPZ82o9NRPr90LctkhQ/o.jpg,TRUE,FALSE,6312 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,3,76,[],https://www.yelp.com/biz/ulta-beauty-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21229630,4/30/19,Ulta Beauty,t1T4aiEY1OG4v-beo6c9jg,https://s3-media1.fl.yelpcdn.com/bphoto/CrtvPZ82o9NRPr90LctkhQ/o.jpg,TRUE,FALSE,6312 E Pacific Coast Hwy,Long Beach,CA,US,90803,$$,3,76,[],https://www.yelp.com/biz/ulta-beauty-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
BU21508710,4/30/19,Thairapy Salon & Spa,jtlOavnYxY3fkkTablnvxA,https://s3-media4.fl.yelpcdn.com/bphoto/m3f2xhz0Q_C81yf6PiudVA/o.jpg,TRUE,FALSE,120 N Marina Dr,Long Beach,CA,US,90803,$$,4.5,71,[],https://www.yelp.com/biz/thairapy-salon-and-spa-long-beach?adjust_creative=OorxPpvbQO7_P_C9N1Ciwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=OorxPpvbQO7_P_C9N1Ciwg,,
