licenseNum,date_fetched,name,place_id,formatted_address,latitude,longitude,price_level,rating,url,website,formatted_phone_number
BU21701315,2019-05-01,Little Gem Nutrition & Wellness,ChIJobLrL9Ix3YARdS_fsQFMU44,"5660 Pacific Coast Hwy suite E, Long Beach, CA 90814, USA",33.7743692,-118.1218182,,5,https://maps.google.com/?cid=10255624346615623541,,(562) 357-8374
BU21704055,2019-05-01,Golden Sails Hotel,ChIJh-Hqeykw3YARw3N-8vTCBGM,"6285 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.765326,-118.1156944,,3.9,https://maps.google.com/?cid=7135042066957890499,https://www.goldensailshotel.com/,(562) 596-1631
BU21704057,2019-05-01,Golden Sails Hotel,ChIJh-Hqeykw3YARw3N-8vTCBGM,"6285 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.765326,-118.1156944,,3.9,https://maps.google.com/?cid=7135042066957890499,https://www.goldensailshotel.com/,(562) 596-1631
BU21601919,2019-05-01,East Coast Bagel,ChIJBYdOltMx3YARxvtqKP5kuxg,"5753 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7736639,-118.1194035,,4.5,https://maps.google.com/?cid=1782129120317733830,,(562) 985-0933
BU21602138,2019-05-01,Montessori Children's House,ChIJcWuJjsIx3YARyz0M1gzEn7w,"5454 E Atherton St, Long Beach, CA 90815, USA",33.787686,-118.1256692,,4.5,https://maps.google.com/?cid=13591797759837224395,http://www.montessorischoollb.com/,(562) 494-3777
BU21603440,2019-05-01,"Amanda Sauceda, MS, RDN, CLT",ChIJFXqi0cIx3YARb4jPhaZpjGE,"1777 N Bellflower Blvd #205, Long Beach, CA 90815, USA",33.787569,-118.1244306,,,https://maps.google.com/?cid=7029109282348959855,http://amandasauceda.com/,(562) 281-5125
BU21803664,2019-05-01,Rock The Glow Spa,ChIJGYke08Ix3YARNF5RLBq6dBw,"1777 N Bellflower Blvd Suite # 113, Long Beach, CA 90815, USA",33.7876162,-118.1240823,,5,https://maps.google.com/?cid=2050468351935864372,http://rocktheglowspa.com/,(562) 716-8767
BU21805355,2019-05-01,Hudavi Wellness Spa,ChIJ4cZX4tEx3YARf6XCQkz1TQY,"5550 E 7th St, Long Beach, CA 90804, USA",33.77503970000001,-118.1238632,,5,https://maps.google.com/?cid=454288845320660351,http://www.hudaviwellness.com/,(562) 433-2177
BU21801146,2019-05-01,Ike's Love and Sandwiches,ChIJh4pOSMAx3YARlQz7wNsmZqw,"4901, 5745 Pacific Coast Hwy, Long Beach, CA 90803, United States",33.7738029,-118.119295,,4.6,https://maps.google.com/?cid=12422659347425463445,http://www.loveandsandwiches.com/,(562) 498-0304
BU21803665,2019-05-01,Body Retreat Spa,ChIJ50fv-AMx3YARd3A5mupzUws,"1777 N Bellflower Blvd, Long Beach, CA 90815, USA",33.7876162,-118.1240823,,5,https://maps.google.com/?cid=816123408931188855,https://bodyretreatspa7.wixsite.com/bodyretreatspa-7,(562) 659-0820
BU21802848,2019-05-01,AP Lashes + Brows,ChIJb6_CaTQx3YARoDH9URveiF8,"1777 N Bellflower Blvd Suite 202, Long Beach, CA 90815, USA",33.7876162,-118.1240823,,5,https://maps.google.com/?cid=6883996239356834208,http://aplashesandbrows.com/,(562) 444-5160
BU21803166,2019-05-01,Emigh Dental Care,ChIJTZBXNN0x3YARRNxM96yAGAQ,"5500 E Atherton St #430, Long Beach, CA 90815, USA",33.788303,-118.123908,,4.9,https://maps.google.com/?cid=295127255964507204,http://www.emighdentalcare.com/,(562) 493-2401
BU21850921,2019-05-01,Pacific Coast Style,ChIJDa3gEikw3YAR-JdjspOwFjo,"6232 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.76636709999999,-118.1173736,,4.9,https://maps.google.com/?cid=4185727052087007224,https://pacificcoaststyle.wixsite.com/marina,(562) 961-0148
BU00078100,2019-05-01,Long Beach Yacht Club,ChIJmQ6lSSAw3YARK_srwLBL7zw,"6201 Appian Way, Long Beach, CA 90803, USA",33.7529669,-118.1138527,,4.6,https://maps.google.com/?cid=4390811384219958059,http://www.lbyc.org/,(562) 598-9401
BU20350312,2019-05-01,D'Aversa The Salon,ChIJt98ALtkv3YARf4SlVQDmhRc,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.757684,-118.108199,,4.6,https://maps.google.com/?cid=1695013723886158975,http://daversasalons.com/,(562) 795-5885
BU20557440,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU06023420,2019-05-01,West Marine,ChIJyR2wo-Av3YAR5UBXpc4kmxU,"251 N Marina Dr, Long Beach, CA 90803, USA",33.7524272,-118.1080314,2,4,https://maps.google.com/?cid=1556878566142460133,https://www.westmarine.com/stores/long-beach-ca-12,(562) 598-9400
BU06050910,2019-05-01,Club Ripples,ChIJwcGHikgw3YARHOqBDHyTR0o,"5101 E Ocean Blvd, Long Beach, CA 90803, USA",33.7564083,-118.1383945,2,3.9,https://maps.google.com/?cid=5352408843148192284,http://www.clubripples.com/,(562) 433-0357
BU20708470,2019-05-01,All About You Face & Body Care,ChIJIeVYQiQw3YARxu2whROGOD4,"5870 E Naples Plaza, Long Beach, CA 90803, USA",33.7554193,-118.1197421,,5,https://maps.google.com/?cid=4483480847452794310,http://www.pzskin.com/,(562) 818-2845
BU20244890,2019-05-01,Eliza,ChIJCWSb8SMw3YARFNmeWQgsvSs,"5914 E Naples Plaza, Long Beach, CA 90803, USA",33.7545434,-118.1191246,,,https://maps.google.com/?cid=3151723728604158228,,(562) 434-2923
BU20601090,2019-05-01,Molly Moon Salon,ChIJB4AB9Ugw3YARYTmMMM9sqH8,"5039 E Ocean Blvd, Long Beach, CA 90803, USA",33.7565081,-118.1387116,,5,https://maps.google.com/?cid=9198721876032764257,,(562) 439-7706
BU20659010,2019-05-01,United States Sailing Center,ChIJy5rRATww3YARJsWJ8l0vn0o,"5489 E Ocean Blvd, Long Beach, CA 90803, USA",33.7518703,-118.1290085,,4.5,https://maps.google.com/?cid=5377068560651240742,http://www.ussclb.org/,(562) 433-7939
BU20201730,2019-05-01,Bungalow Bay,ChIJa4GVKN8v3YARCaK1ivweUfU,"6457 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75733840000001,-118.1088209,,4.1,https://maps.google.com/?cid=17676944082413658633,,(562) 596-1839
BU06073530,2019-05-01,AMC Marina Pacifica 12,ChIJWZXS_ygw3YARH5BC9TG5saM,"6346 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7592918,-118.1142356,,4.5,https://maps.google.com/?cid=11795412523279355935,https://www.amctheatres.com/movie-theatres/los-angeles/amc-marina-pacifica-12,(562) 430-8790
BU06073540,2019-05-01,AMC Marina Pacifica 12,ChIJWZXS_ygw3YARH5BC9TG5saM,"6346 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7592918,-118.1142356,,4.5,https://maps.google.com/?cid=11795412523279355935,https://www.amctheatres.com/movie-theatres/los-angeles/amc-marina-pacifica-12,(562) 430-8790
BU20208610,2019-05-01,Whole Foods Market,ChIJo3tCMt8v3YARMftWrefJXFg,"6550 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7548912,-118.1092503,3,4.4,https://maps.google.com/?cid=6367185970077825841,http://www.wholefoodsmarket.com/stores/longbeach,(562) 598-8687
BU20006940,2019-05-01,Top Drawer,ChIJU7vP9Ukw3YARuFBxZvuLMwk,"189 Argonne Ave, Long Beach, CA 90803, USA",33.7607278,-118.136913,,,https://maps.google.com/?cid=663027482025349304,,(562) 438-3602
BU20047940,2019-05-01,Naples Medical Group,ChIJo_zrEyQw3YARKmSKmE6C2VY,"5865 E Naples Plaza, Long Beach, CA 90803, USA",33.7558301,-118.1193621,,5,https://maps.google.com/?cid=6258176431286281258,,(562) 434-4481
BU01035720,2019-05-01,ABYC,ChIJgS8wvR4w3YAR6UcmZm8ArNU,"7201 E Ocean Blvd, Long Beach, CA 90803, USA",33.7459488,-118.116781,,4.7,https://maps.google.com/?cid=15396681704528037865,http://abyc.org/,(562) 434-9955
BU21519970,2019-05-01,Mobil,ChIJgUVvuU0w3YARDZOe_C_GJyM,"76 S Termino Ave, Long Beach, CA 90803, USA",33.7604038,-118.1454249,,4.1,https://maps.google.com/?cid=2533211224823206669,https://www.exxon.com/find-a-station,(562) 434-6849
BU00036110,2019-05-01,Scuba Duba Corporation,ChIJG43-nOAv3YARgllQTdWqAZ0,"255 N Marina Dr, Long Beach, CA 90803, USA",33.75233530000001,-118.1083672,,4,https://maps.google.com/?cid=11313511572033264002,http://www.scubadubacorp.com/,(562) 598-9444
BU21332820,2019-05-01,Sanctuary Spa & Skin Care,ChIJ8wHR5t4v3YAR4V6jk6oPm30,"6487 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.757285,-118.108088,,4.7,https://maps.google.com/?cid=9050845101426958049,http://www.sanctuaryskincare.net/,(562) 430-3027
BU21518780,2019-05-01,Evans Brizendine & Silver,ChIJgcUMQiQw3YARzvnFgWNF33M,"5826 E Naples Plaza, Long Beach, CA 90803, USA",33.75614559999999,-118.1205067,,,https://maps.google.com/?cid=8349468527849503182,,(562) 439-9001
BU21508710,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU21501630,2019-05-01,Bikram Hot Yoga Long Beach,ChIJY1iz6Scw3YARh63688aXehI,"6324 E Pacific Coast Hwy # E, Long Beach, CA 90803, USA",33.759732,-118.115023,,4.9,https://maps.google.com/?cid=1331543520594013575,https://bikramhotyogalongbeach.com/,(562) 650-0538
BU21323630,2019-05-01,Naples Island Car Wash & Detail,ChIJ132k9yQw3YARBXmBI1Ns4ZY,"5790 E 2nd St, Long Beach, CA 90803, USA",33.75627540000001,-118.1211888,,3.5,https://maps.google.com/?cid=10872090079782861061,http://www.naplesislandcarwash.com/,(562) 987-5772
BU21311520,2019-05-01,Five Guys,ChIJ70Xqy9gv3YAR8l-zYr3rpkU,"6650 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7537019,-118.1085151,2,4.3,https://maps.google.com/?cid=5018958033388265458,http://fiveguys.com/,(562) 596-9176
BU21417900,2019-05-01,Kihon,ChIJ06eCLCUw3YARLU9JIH9tqKk,"5662 E 2nd St, Long Beach, CA 90803, USA",33.7566845,-118.1238283,2,4.5,https://maps.google.com/?cid=12225141581267160877,http://www.kihonsushi.com/,(562) 433-3800
BU21013910,2019-05-01,"Novus Mindful Life, Couples Counseling-Sex Addiction",ChIJfRGVbd4v3YARRVWPuWcLoKQ,"6695 E Pacific Coast Hwy #135, Long Beach, CA 90803, USA",33.75444360000001,-118.106951,,4.7,https://maps.google.com/?cid=11862493958616601925,https://novusmindfullife.com/,(562) 431-5100
BU21411650,2019-05-01,Marina Wine Bar,ChIJ3zV-khox3YARieYQ8D2jg30,"194 N Marina Dr #101, Long Beach, CA 90803, USA",33.747735,-118.114843,2,4.1,https://maps.google.com/?cid=9044251963106059913,http://www.marinawine.com/,(562) 335-2301
BU92050760,2019-05-01,Salon Soma,ChIJ18Up_zYw3YARbcYS9P6mLtA,"203 Glendora Ave, Long Beach, CA 90803, USA",33.7597215,-118.1325718,,5,https://maps.google.com/?cid=15001111022764476013,http://www.salonsoma.com/,(562) 987-4799
BU21107290,2019-05-01,Long Beach Yacht Club,ChIJmQ6lSSAw3YARK_srwLBL7zw,"6201 Appian Way, Long Beach, CA 90803, USA",33.7529669,-118.1138527,,4.6,https://maps.google.com/?cid=4390811384219958059,http://www.lbyc.org/,(562) 598-9401
BU21409650,2019-05-01,Ocean Market Grill,ChIJo2kl3Ccw3YARJpHfawocu5k,"6332 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7594731,-118.1135254,2,4.4,https://maps.google.com/?cid=11077478539532931366,http://www.oceanmarketgrill.com/home,(562) 472-6151
BU21401800,2019-05-01,Floyd's 99 Barbershop,ChIJqW-4wk0w3YAR0hcWEhcWSRY,"4000 E Ocean Blvd, Long Beach, CA 90803, USA",33.7592711,-118.1457926,,4.4,https://maps.google.com/?cid=1605839030477789138,http://www.floydsbarbershop.com/long-beach/,(562) 343-2300
BU21318930,2019-05-01,White Wasabi Sushi + Beer,ChIJ9Wi9Xt4v3YARdIOrMVxA6vA,"6640 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7538914,-118.1086818,2,4.4,https://maps.google.com/?cid=17359758478367490932,http://www.facebook.com/WhiteWasabiLB,(562) 799-0278
BU21401940,2019-05-01,Boathouse on the Bay,ChIJuYNGVh4w3YARFyshF6Esgt0,"190 N Marina Dr, Long Beach, CA 90803, USA",33.747677,-118.1148888,2,4.4,https://maps.google.com/?cid=15961369099743865623,http://www.boathouseonthebay.com/,(562) 493-1100
BU21330100,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU21314480,2019-05-01,First Ticket Travel,ChIJd33hayQw3YARzFiebIczKtM,"25 Vista Del Golfo, Long Beach, CA 90803, USA",33.751415,-118.11992,,,https://maps.google.com/?cid=15216030947760560332,http://www.firsttickettravel.com/,(562) 439-1786
BU92052170,2019-05-01,Granada Deli & Liquor,ChIJqTrkYEgw3YARhpiKHBsPors,"12 Granada Ave, Long Beach, CA 90803, USA",33.75656839999999,-118.1383821,,4.7,https://maps.google.com/?cid=13520385640437028998,,(562) 438-4724
BU90007980,2019-05-01,Oggi Domani,ChIJL86cciQw3YARJsiMJKy99uY,"5870 E Naples Plaza, Long Beach, CA 90803, USA",33.755429,-118.119718,,4.5,https://maps.google.com/?cid=16642698020039477286,,(562) 438-1191
BU21238850,2019-05-01,Kamal Palace,ChIJ228GgCcw3YARiv752dBTYu0,"6374 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7591605,-118.1140411,2,4.4,https://maps.google.com/?cid=17105326491181907594,http://kamalpalacela.com/,(562) 493-0255
BU21212540,2019-05-01,"The ""R"" Massage and Skin Care Services",ChIJN1a9Xt4v3YARM8W1qdnuhNA,"6642 E Pacific Coast Hwy Suite 105, Long Beach, CA 90803, USA",33.7547646,-118.1081189,,5,https://maps.google.com/?cid=15025396875437393203,http://www.rmss.massagetherapy.com/,(310) 631-2123
BU21220220,2019-05-01,Veggie Grill,ChIJydlCLNkv3YAR504y-_5E0Pk,"6451 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7578002,-118.1087396,2,4.4,https://maps.google.com/?cid=18000963572526632679,http://www.veggiegrill.com/,(562) 430-4986
BU21109810,2019-05-01,D'Aversa The Salon,ChIJt98ALtkv3YARf4SlVQDmhRc,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.757684,-118.108199,,4.6,https://maps.google.com/?cid=1695013723886158975,http://daversasalons.com/,(562) 795-5885
BU20833700,2019-05-01,Sandpiper Properties,ChIJgT508CMw3YARfIioRxkJn3o,"5924 E Naples Plaza, Long Beach, CA 90803, USA",33.7544234,-118.1190591,,3,https://maps.google.com/?cid=8835790998105262204,,(562) 438-1171
BU21139050,2019-05-01,Body Solutions Fitness & Therapy,ChIJ4b0LQiQw3YARQGz2PqMv4Y0,"5830 E Naples Plaza, Long Beach, CA 90803, USA",33.756013,-118.1204327,,5,https://maps.google.com/?cid=10223505007290248256,http://www.bodysolutionsft.com/,(562) 438-3400
BU20731500,2019-05-01,Ocean Nail Spa,ChIJweRpaSQw3YAR3fsmnBKnztI,"5846 E Naples Plaza, Long Beach, CA 90803, USA",33.7558952,-118.120039,,4.6,https://maps.google.com/?cid=15190262291538312157,,(562) 930-1000
BU21028620,2019-05-01,Malainey's Grill & One Hell of an Irish Bar,ChIJ4QrZWB4w3YARtw_bH88lsjI,"168 N Marina Dr, Long Beach, CA 90803, USA",33.7470832,-118.1149816,2,4.4,https://maps.google.com/?cid=3653023819273801655,https://malaineysgrill.com/,(562) 598-9431
BU21036420,2019-05-01,Quinn's Pub & Grill,ChIJu3StGjYw3YAR0gbGDDuN4qs,"200 Nieto Ave suite a, Long Beach, CA 90803, USA",33.76068,-118.134895,1,4.3,https://maps.google.com/?cid=12385617209979176658,http://www.quinnslongbeach.com/,(562) 434-2606
BU20922080,2019-05-01,Shoreline Center for Eating Disorder Treatment,ChIJO-WI9Ukw3YARPh00O2eGv9c,"191 Argonne Ave, Long Beach, CA 90803, USA",33.76080069999999,-118.1368389,,3,https://maps.google.com/?cid=15546292216639266110,http://shoreline-eatingdisorders.com/,(562) 434-6007
BU20915020,2019-05-01,Long Beach Windsurf & Kayak,ChIJiW6ZZVIw3YARsmsO19bS8qI,"3850 E Ocean Blvd, Long Beach, CA 90803, USA",33.760198,-118.1482228,,4.9,https://maps.google.com/?cid=11741678998681185202,http://www.windsurfcenter.com/,(562) 433-1014
BU20931170,2019-05-01,Cardinal Escrow,ChIJ-5nm0c4m3YARobNIk1n4UBA,"6615 E Pacific Coast Hwy #240, Long Beach, CA 90803, USA",33.754874,-118.107234,,5,https://maps.google.com/?cid=1175712566350492577,http://www.cardinalescrow.com/,(562) 493-9393
BU20911460,2019-05-01,J's Cleaners & Laundry,ChIJix34x9gv3YARyQjLAS8FJoU,"6451 E Pacific Coast Hwy # 21, Long Beach, CA 90803, USA",33.7579186,-118.1091505,,3.7,https://maps.google.com/?cid=9594361755611105481,,(562) 596-2541
BU20803610,2019-05-01,Naples Dermatology Associates: Fein Howard MD,ChIJo_zrEyQw3YARcsJvuA-LWgA,"5865 E Naples Plaza, Long Beach, CA 90803, USA",33.7558127,-118.1193543,,5,https://maps.google.com/?cid=25485647539061362,http://www.pvdermatology.com/,(562) 433-7700
BU90005940,2019-05-01,Oggi Domani,ChIJL86cciQw3YARJsiMJKy99uY,"5870 E Naples Plaza, Long Beach, CA 90803, USA",33.755429,-118.119718,,4.5,https://maps.google.com/?cid=16642698020039477286,,(562) 438-1191
BU94022660,2019-05-01,Chuck's Coffee Shop,ChIJRQRmf04w3YARaCHWy4j1EnM,"4120 E Ocean Blvd, Long Beach, CA 90803, USA",33.7587677,-118.14473,1,4.5,https://maps.google.com/?cid=8291959831826669928,,(562) 433-9317
BU88048400,2019-05-01,Scissors Hair Salon,ChIJu3StGjYw3YARUA498HvsnRc,"200 Nieto Ave # 202, Long Beach, CA 90803, USA",33.7606011,-118.1349274,,5,https://maps.google.com/?cid=1701776251271581264,,(562) 438-7563
BU90073920,2019-05-01,Long Beach Windsurf & Kayak,ChIJiW6ZZVIw3YARsmsO19bS8qI,"3850 E Ocean Blvd, Long Beach, CA 90803, USA",33.760198,-118.1482228,,4.9,https://maps.google.com/?cid=11741678998681185202,http://www.windsurfcenter.com/,(562) 433-1014
BU94027350,2019-05-01,Colonna & Co Realty,ChIJF7-0_jYw3YARb2f_8BHHD1o,"203 Glendora Ave, Long Beach, CA 90803, USA",33.7596874,-118.132589,,5,https://maps.google.com/?cid=6489624467935815535,,(562) 438-9735
BU99043310,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU92026010,2019-05-01,Z Fabrique,ChIJO-WI9Ukw3YAR8RR5WILtJE8,"191 Argonne Ave # 1, Long Beach, CA 90803, USA",33.760765,-118.1369333,,4.6,https://maps.google.com/?cid=5702944172243752177,http://www.zfabrique.com/,(562) 439-6883
BU94012080,2019-05-01,Carmen's Gypsy Coffee Bar,ChIJUWap29wx3YAR8Nhg66-wZEY,"5790 E 2nd St, Long Beach, CA 90803, USA",33.7564243,-118.1211314,,5,https://maps.google.com/?cid=5072373349940779248,http://www.carmenscoffee.com/,(562) 337-9861
BU94012180,2019-05-01,Long Beach Dance Center,ChIJh9QFZEgw3YARb3J94FiAa3s,"5107 E Ocean Blvd, Long Beach, CA 90803, USA",33.756437,-118.138189,,4.5,https://maps.google.com/?cid=8893343008384971375,,(562) 438-1557
BU92033290,2019-05-01,Linda Marmion - Coldwell Banker Coastal Alliance,ChIJfRGVbd4v3YARb1f57Xlq-eQ,"244 Redondo Ave, Long Beach, CA 90803, USA",33.765885,-118.152085,,5,https://maps.google.com/?cid=16499335781764650863,http://lindamarmion.com/,(562) 619-2261
BU21524834,2019-05-01,Playa Amor Mexican Cocina,ChIJrzQNL98v3YAR6mfF4X9Ceps,"6527 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75716500000001,-118.107823,2,4.5,https://maps.google.com/?cid=11203340140053620714,http://www.playaamorlb.com/,(562) 430-2667
BU21525289,2019-05-01,Liquor Locker,ChIJ-zSg_zYw3YARzxhWMXk6ufM,"5297 E 2nd St, Long Beach, CA 90803, USA",33.759542,-118.132651,,4.6,https://maps.google.com/?cid=17562132514101139663,,(562) 434-3976
BU20112570,2019-05-01,Mimi's Cafe,ChIJh2klvNgv3YARkxzJ7AEGPi8,"6670 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75394499999999,-118.107778,2,3.9,https://maps.google.com/?cid=3404164973676010643,http://www.mimiscafe.com/,(562) 596-0831
BU20352510,2019-05-01,THAIRAPY Salon and Spa,ChIJ2cVcPx4w3YARae_L6PZ4oM0,"120 Marina Dr, Long Beach, CA 90803, USA",33.74682759999999,-118.114892,,5,https://maps.google.com/?cid=14816975775911898985,http://www.thairapysalonlongbeach.com/,(562) 430-2355
BU21604029,2019-05-01,Ballast Point Brewing Long Beach,ChIJz2OFZB4w3YARbMgUBB0POpw,"110 N Marina Dr, Long Beach, CA 90803, USA",33.7465,-118.1147833,,4.4,https://maps.google.com/?cid=11257326835862915180,https://www.ballastpoint.com/location/ballast-point-long-beach/,(562) 296-4470
BU21704237,2019-05-01,Happy Nails & Spa,ChIJmRa9XN4v3YARt9eemQBDS0E,"6604 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7542929,-118.1090949,,4.8,https://maps.google.com/?cid=4704927905574999991,http://www.happynails.com/,(562) 795-6178
BU21700661,2019-05-01,Artemis Hill Recovery,ChIJ2UdQ0d0v3YARitsPKnsw1xA,"6621 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75524899999999,-118.1060207,,5,https://maps.google.com/?cid=1213491930144430986,http://www.artemis4recovery.com/,(562) 344-6080
BU21605579,2019-05-01,Cheese Addiction,ChIJu1HXQDcw3YARu7asQl5Jfbw,"195 Claremont Ave, Long Beach, CA 90803, USA",33.75822720000001,-118.1310788,,4.7,https://maps.google.com/?cid=13582092720413652667,http://www.cheeseaddiction.com/,(562) 433-4986
BU21605643,2019-05-01,Bridget Nottingham Hair Design,ChIJG2Ph7ysw3YARBQ7e-mdmMH0,"6232 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.76654,-118.116735,,,https://maps.google.com/?cid=9020822650399624709,https://www.bridgetnottinghamhairdesign.com/contact,(562) 961-0148
BU21708360,2019-05-01,Chronic Tacos,ChIJ5YGZXN4v3YARfijWcEjmQBA,"3870 E Ocean Blvd, Long Beach, CA 90803, USA",33.7600501,-118.1480198,1,4.1,https://maps.google.com/?cid=1171189101921446014,http://www.chronictacos.com/belmont-shore,(562) 438-2714
BU21608795,2019-05-01,D'Aversa The Salon,ChIJt98ALtkv3YARf4SlVQDmhRc,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.757684,-118.108199,,4.6,https://maps.google.com/?cid=1695013723886158975,http://daversasalons.com/,(562) 795-5885
BU21702136,2019-05-01,Dermasculpt Center,ChIJuyHZWyQw3YARPjXHwgcGi_4,"5810 E 2nd St, Long Beach, CA 90803, USA",33.756198,-118.120748,,5,https://maps.google.com/?cid=18341760537798849854,http://www.dermasculptcenter.com/,(562) 343-7546
BU21602239,2019-05-01,Marina Smiles Dentistry,ChIJB7ZFLt8v3YAR1l_BseJxKyU,"6437 E Pacific Coast Hwy Unit A-6, Long Beach, CA 90803, United States",33.7572042,-118.1094702,,4.7,https://maps.google.com/?cid=2678359621860679638,https://www.marinasmilesdentistry.com/?sc_cid=google:o:gmb,(562) 280-5200
BU21607521,2019-05-01,Dr. Michael A. Wooten,ChIJr1eDzbox3YAR44G7GKPGQ9U,"5929 E Naples Plaza, Long Beach, CA 90803, USA",33.754416,-118.118482,,5,https://maps.google.com/?cid=15367344757315174883,http://drmichaelawooten.com/,(562) 434-5656
BU21607650,2019-05-01,Orangetheory Fitness,ChIJbUeKTt4v3YARi7yOfvwEfe4,"6620 E Pacific Coast Hwy, Long Beach, CA 90803, USA",33.75411179999999,-118.1089074,,4.8,https://maps.google.com/?cid=17184897235617234059,https://longbeachmarina.orangetheoryfitness.com/?utm_source=local_seo&utm_medium=organic&utm_content=reputationdotcom,(562) 475-4788
BU21700817,2019-05-01,Nomad Asian Bistro,ChIJxYMU394v3YARKrR8auve9Iw,"6563 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.756591,-118.107732,2,4.5,https://maps.google.com/?cid=10156988162312549418,http://www.nomadasianbistrolongbeach.com/,(562) 430-6888
BU21702691,2019-05-01,American Vintage Barber Shop,ChIJEVFNQjYw3YARlWnWHJT7vOQ,"203 Covina Ave, Long Beach, CA 90803, USA",33.760188,-118.133788,,4.8,https://maps.google.com/?cid=16482325349826718101,http://www.americanvintagebarbershop.com/,(562) 987-2887
BU21608765,2019-05-01,Enjoy Healing Center,ChIJzcJF0t0v3YARv0ySu9CkwZI,"6621 Pacific Coast Hwy #130, Long Beach, CA 90803, USA",33.75544,-118.105815,,5,https://maps.google.com/?cid=10574914616449715391,http://www.enjoyhealingcenter.com/,(562) 594-6800
BU21800975,2019-05-01,The Game Changer,ChIJP8ZniTow3YARag_iNuqijNE,"6477 Pacific Coast Hwy, Long Beach, CA 90803, USA",33.7575636,-118.1083373,,,https://maps.google.com/?cid=15099622777493262186,http://daversasalons.com/services/massage-therapy/,(562) 344-5192
BU21806277,2019-05-01,BYO Long Beach,ChIJoaFzxL8x3YAR12x6Q-YuS80,"140 N Marina Dr, Long Beach, CA 90803, USA",33.7470346,-118.1147861,,5,https://maps.google.com/?cid=14792968967537978583,http://www.byolongbeach.com/,(562) 598-4889
BU21851095,2019-05-01,The Belmont Shore Inn,ChIJcXn-jE0w3YARmErAtqODpuM,"3946 E Ocean Blvd, Long Beach, CA 90803, USA",33.7598132,-118.1468427,,3.3,https://maps.google.com/?cid=16403943431912573592,https://the-belmont-shore-inn-motel.business.site/,(562) 434-6236
BU20327800,2019-05-01,Anthony Robert's Hair Salon,ChIJr--ZRC4u3YARLARCkfdEhnw,"1190 N Studebaker Rd # G, Long Beach, CA 90815, USA",33.7812889,-118.1021413,,4,https://maps.google.com/?cid=8972935137666925612,http://www.anthonyrobertslb.com/,(562) 626-8130
BU20720110,2019-05-01,Circle Porsche,ChIJr2RcN5Ex3YARhMRKOvh9E7k,"1850 Outer Traffic Cir, Long Beach, CA 90815, USA",33.7909291,-118.1433541,,4.5,https://maps.google.com/?cid=13336141426657510532,http://www.circleporsche.com/,(562) 494-1911
BU20703370,2019-05-01,A&E Insurance Services,ChIJ37io_pMx3YARFiSqEnUJSf4,"4407 E Los Coyotes Diagonal, Long Beach, CA 90815, USA",33.7910923,-118.1415564,,,https://maps.google.com/?cid=18323186957362537494,http://aandeinsurance.com/,(562) 408-1800
